,0,1
405,0.3105025125628141,10.0
406,0.3105025125628141,11.0
407,0.3105025125628141,12.0
408,0.3105025125628141,13.0
409,0.3105025125628141,14.0
410,0.3105025125628141,15.0
411,0.3105025125628141,16.0
412,0.3105025125628141,17.0
413,0.3105025125628141,18.0
414,0.3105025125628141,19.0
415,0.3105025125628141,20.0
416,0.3105025125628141,21.0
417,0.3105025125628141,22.0
418,0.3105025125628141,23.0
419,0.3105025125628141,24.0
420,0.3255276381909548,5.0
421,0.3255276381909548,6.0
422,0.3255276381909548,7.0
423,0.3255276381909548,8.0
424,0.3255276381909548,9.0
425,0.3255276381909548,10.0
426,0.3255276381909548,11.0
427,0.3255276381909548,12.0
428,0.3255276381909548,13.0
429,0.3255276381909548,14.0
430,0.3255276381909548,15.0
431,0.3255276381909548,16.0
432,0.3255276381909548,17.0
433,0.3255276381909548,18.0
434,0.3255276381909548,19.0
435,0.3255276381909548,20.0
436,0.3255276381909548,21.0
437,0.3255276381909548,22.0
438,0.3255276381909548,23.0
439,0.3255276381909548,24.0
440,0.3405527638190955,5.0
441,0.3405527638190955,6.0
442,0.3405527638190955,7.0
443,0.3405527638190955,8.0
444,0.3405527638190955,9.0
445,0.3405527638190955,10.0
446,0.3405527638190955,11.0
447,0.3405527638190955,12.0
448,0.3405527638190955,13.0
449,0.3405527638190955,14.0
450,0.3405527638190955,15.0
451,0.3405527638190955,16.0
452,0.3405527638190955,17.0
453,0.3405527638190955,18.0
454,0.3405527638190955,19.0
455,0.3405527638190955,20.0
456,0.3405527638190955,21.0
457,0.3405527638190955,22.0
458,0.3405527638190955,23.0
459,0.3405527638190955,24.0
460,0.35557788944723623,5.0
461,0.35557788944723623,6.0
462,0.35557788944723623,7.0
463,0.35557788944723623,8.0
464,0.35557788944723623,9.0
465,0.35557788944723623,10.0
466,0.35557788944723623,11.0
467,0.35557788944723623,12.0
468,0.35557788944723623,13.0
469,0.35557788944723623,14.0
470,0.35557788944723623,15.0
471,0.35557788944723623,16.0
472,0.35557788944723623,17.0
473,0.35557788944723623,18.0
474,0.35557788944723623,19.0
475,0.35557788944723623,20.0
476,0.35557788944723623,21.0
477,0.35557788944723623,22.0
478,0.35557788944723623,23.0
479,0.35557788944723623,24.0
480,0.3706030150753769,5.0
481,0.3706030150753769,6.0
482,0.3706030150753769,7.0
483,0.3706030150753769,8.0
484,0.3706030150753769,9.0
485,0.3706030150753769,10.0
486,0.3706030150753769,11.0
487,0.3706030150753769,12.0
488,0.3706030150753769,13.0
489,0.3706030150753769,14.0
490,0.3706030150753769,15.0
491,0.3706030150753769,16.0
492,0.3706030150753769,17.0
493,0.3706030150753769,18.0
494,0.3706030150753769,19.0
495,0.3706030150753769,20.0
496,0.3706030150753769,21.0
497,0.3706030150753769,22.0
498,0.3706030150753769,23.0
499,0.3706030150753769,24.0
500,0.38562814070351764,5.0
501,0.38562814070351764,6.0
502,0.38562814070351764,7.0
503,0.38562814070351764,8.0
504,0.38562814070351764,9.0
505,0.38562814070351764,10.0
506,0.38562814070351764,11.0
507,0.38562814070351764,12.0
508,0.38562814070351764,13.0
509,0.38562814070351764,14.0
510,0.38562814070351764,15.0
511,0.38562814070351764,16.0
512,0.38562814070351764,17.0
513,0.38562814070351764,18.0
514,0.38562814070351764,19.0
515,0.38562814070351764,20.0
516,0.38562814070351764,21.0
517,0.38562814070351764,22.0
518,0.38562814070351764,23.0
519,0.38562814070351764,24.0
520,0.4006532663316583,5.0
521,0.4006532663316583,6.0
522,0.4006532663316583,7.0
523,0.4006532663316583,8.0
524,0.4006532663316583,9.0
525,0.4006532663316583,10.0
526,0.4006532663316583,11.0
527,0.4006532663316583,12.0
528,0.4006532663316583,13.0
529,0.4006532663316583,14.0
530,0.4006532663316583,15.0
531,0.4006532663316583,16.0
532,0.4006532663316583,17.0
533,0.4006532663316583,18.0
534,0.4006532663316583,19.0
535,0.4006532663316583,20.0
536,0.4006532663316583,21.0
537,0.4006532663316583,22.0
538,0.4006532663316583,23.0
539,0.4006532663316583,24.0
540,0.41567839195979905,5.0
541,0.41567839195979905,6.0
542,0.41567839195979905,7.0
543,0.41567839195979905,8.0
544,0.41567839195979905,9.0
545,0.41567839195979905,10.0
546,0.41567839195979905,11.0
547,0.41567839195979905,12.0
548,0.41567839195979905,13.0
549,0.41567839195979905,14.0
550,0.41567839195979905,15.0
551,0.41567839195979905,16.0
552,0.41567839195979905,17.0
553,0.41567839195979905,18.0
554,0.41567839195979905,19.0
555,0.41567839195979905,20.0
556,0.41567839195979905,21.0
557,0.41567839195979905,22.0
558,0.41567839195979905,23.0
